l,7757671311044,0.26419684,0.031178355,0.079377174
r,7757662949227,0.0,0.0,0.0
l,7757679703378,0.26856947,-0.17158675,0.016537666
r,7757671311044,0.0,0.0,0.0
l,7757688095712,0.27377906,-0.16731387,0.015955925
r,7757679703378,0.0,0.0,0.0
l,7757696488046,0.27499494,-0.16367656,0.015522957
r,7757688095712,0.0,0.0,0.0
l,7757704880380,1.4954805E-4,-0.07357329,0.10945892
r,7757696488046,0.0,0.0,0.0
l,7757713303231,0.1961151,-0.016075134,0.28225136
r,7757704880380,0.0,0.0,0.0
l,7757721665048,0.14081362,0.024231791,0.2803936
r,7757713303231,0.0,0.0,0.0
l,7757730057382,0.14792803,0.02482611,0.2762146
r,7757721665048,0.0,0.0,0.0
r,7757730057382,0.0,0.0,0.0
l,7757738449716,0.16752622,0.08516163,0.1612606
r,7757738449716,0.0,0.0,0.0
l,7757746842050,0.17510045,0.08221793,0.158885
r,7757746842050,0.0,0.0,0.0
l,7757755234383,0.25827014,0.10011828,0.31946087
r,7757755234383,0.0,0.0,0.0
l,7757763626717,0.25238287,0.089609385,0.39761543
r,7757763626717,0.0,0.0,0.0
l,7757772049569,0.20252842,0.10204542,0.28007793
r,7757772049569,0.0,0.0,0.0
l,7757780441903,0.124644354,0.07390207,0.03321743
r,7757780441903,0.0,0.0,0.0
l,7757787155770,-0.06042677,0.006021142,-0.17366505
r,7757787155770,0.0,0.0,0.0
l,7757797196053,-0.23634169,-0.039638937,-0.47911835
r,7757797196053,0.0,0.0,0.0
l,7757805588387,-0.22279286,-0.04195881,-0.4724722
l,7757814011239,-0.21381569,-0.042806923,-0.4659214
r,7757805588387,0.0,0.0,0.0
l,7757822342538,-0.3194955,-0.0675143,-0.7037163
r,7757814011239,0.0,0.0,0.0
l,7757830765389,-0.29296762,-0.10998386,-0.78129196
r,7757822342538,0.0,0.0,0.0
l,7757839157723,-0.0069405884,-0.1262396,-0.43896294
r,7757830765389,0.0,0.0,0.0
l,7757847611092,-0.0070328563,-0.09393519,-0.3444729
r,7757839157723,0.0,0.0,0.0
l,7757855942391,-0.03769484,-0.09115648,-0.2878294
r,7757847611092,0.0,0.0,0.0
r,7757855942391,0.0,0.0,0.0
l,7757864334725,-0.033570096,-0.08968133,-0.2838993
r,7757864334725,0.0,0.0,0.0
l,7757872727059,-0.008533955,-0.08617461,-0.26710415
r,7757872727059,0.0,0.0,0.0
l,7757881424569,0.0024400353,-0.114658535,-0.10904884
l,7757889542245,0.017478406,-0.081955194,-0.0239954
l,7757897934579,0.06594397,-7.8111887E-4,0.071650505
r,7757881424569,0.0,0.0,0.0
l,7757906296395,0.06870507,0.0035245419,0.070355415
r,7757889542245,0.0,0.0,0.0
r,7757897934579,0.0,0.0,0.0
l,7757914719247,0.20224403,0.030709267,0.099731445
r,7757906296395,0.0,0.0,0.0
l,7757923050546,0.20239112,0.03452295,0.098062515
l,7757931503915,0.20235325,0.038525462,0.09640694
l,7757939865731,0.2125571,0.055693686,0.121896744
r,7757914719247,0.0,0.0,0.0
l,7757948288583,0.12743606,0.047490895,-0.039336205
r,7757923050546,0.0,0.0,0.0
l,7757956650399,0.15193507,0.057797372,-0.009520531
r,7757931503915,0.0,0.0,0.0
r,7757939865731,0.0,0.0,0.0
l,7757965042733,0.17573895,0.068997145,0.097761154
r,7757948288583,0.0,0.0,0.0
l,7757973435067,0.16156818,0.08888167,0.24828053
r,7757956650399,0.0,0.0,0.0
l,7757981857919,0.1633253,0.0952301,0.24435902
r,7757965042733,0.0,0.0,0.0
l,7757988571786,0.11315729,0.04183048,0.29950237
r,7757973435067,0.0,0.0,0.0
r,7757981857919,0.0,0.0,0.0
l,7757998612069,0.120783344,0.052007675,0.29464817
r,7757988571786,0.0,0.0,0.0
l,7758007004403,0.11380117,-0.009833097,0.18148232
r,7757998612069,0.0,0.0,0.0
l,7758015427255,0.11822878,-0.002175033,0.17850018
r,7758007004403,0.0,0.0,0.0
l,7758023789071,0.19491458,0.08884364,0.062405586
r,7758015427255,0.0,0.0,0.0
l,7758032211923,0.15265241,0.09479463,0.08014202
r,7758023789071,0.0,0.0,0.0
r,7758032211923,0.0,0.0,0.0
l,7758040604257,0.14945544,0.096785605,0.07887268
r,7758040604257,0.0,0.0,0.0
l,7758048996591,0.14480406,0.09755665,0.07769966
l,7758057358407,-0.046471894,0.031245649,0.0636282
r,7758048996591,0.0,0.0,0.0
r,7758057358407,0.0,0.0,0.0
l,7758065781258,-0.074223295,0.027353406,-0.024531364
l,7758074112557,-0.019270465,-0.0025672913,-0.05721283
r,7758065781258,0.0,0.0,0.0
l,7758082535409,0.041664302,0.03522396,-0.029265404
r,7758074112557,0.0,0.0,0.0
l,7758090927743,0.10843538,0.102782845,-0.07485485
r,7758082535409,0.0,0.0,0.0
l,7758099350594,0.10710119,0.10107815,-0.0738039
r,7758090927743,0.0,0.0,0.0
r,7758099350594,0.0,0.0,0.0
l,7758107712411,0.12640496,0.178325,-0.03973961
r,7758107712411,0.0,0.0,0.0
l,7758116104745,0.12627864,0.17439806,-0.039134026
r,7758116104745,0.0,0.0,0.0
l,7758124497079,0.10383192,0.10642332,0.068841934
r,7758124497079,0.0,0.0,0.0
l,7758132919930,0.1038342,0.102794826,0.06797886
l,7758141281747,0.043634072,0.025095046,0.018742561
r,7758132919930,0.0,0.0,0.0
l,7758149704598,0.016598701,0.04701531,-0.036920547
r,7758141281747,0.0,0.0,0.0
l,7758158066415,0.018305883,0.045519292,-0.036388397
r,7758149704598,0.0,0.0,0.0
l,7758166489266,-0.01395838,0.10189474,-0.09726238
r,7758158066415,0.0,0.0,0.0
l,7758174851083,-0.006378591,0.08249229,-0.051109314
r,7758166489266,0.0,0.0,0.0
l,7758183243417,0.0521172,0.05822736,0.023913383
l,7758189957284,0.09031153,4.5835972E-5,0.14279175
r,7758174851083,0.0,0.0,0.0
l,7758200058602,0.07649927,-0.03583187,0.110305786
r,7758183243417,0.0,0.0,0.0
l,7758208420419,0.020413607,-0.08067763,0.021618843
r,7758189957284,0.0,0.0,0.0
r,7758200058602,0.0,0.0,0.0
l,7758216843270,0.020892948,-0.08286989,0.021485329
r,7758208420419,0.0,0.0,0.0
l,7758225205087,0.0057174265,-0.10038209,9.8228455E-5
r,7758216843270,0.0,0.0,0.0
l,7758233627938,0.029679433,-0.11418587,-0.032847404
r,7758225205087,0.0,0.0,0.0
l,7758242020272,-0.0137604475,-0.023119152,-0.07719612
r,7758233627938,0.0,0.0,0.0
r,7758242020272,0.0,0.0,0.0
l,7758250412606,-0.01088962,-0.024036705,-0.07609081
r,7758250412606,0.0,0.0,0.0
l,7758258774423,-0.10395788,-0.022495806,-0.13994694
r,7758258774423,0.0,0.0,0.0
l,7758267197274,0.1413974,-0.035924196,-0.12868023
r,7758267197274,0.0,0.0,0.0
l,7758275559091,-0.07900107,-0.03247738,-0.12707806
l,7758284287118,-0.07521319,-0.027681053,-0.12557507
l,7758292374276,0.0031640679,0.04582709,0.048205376
r,7758275559091,0.0,0.0,0.0
l,7758300736092,0.026228003,0.018621981,0.06509209
r,7758284287118,0.0,0.0,0.0
l,7758309158944,0.037006304,0.03600943,0.08065987
l,7758317551278,0.06773577,0.04650867,0.07363415
r,7758292374276,0.0,0.0,0.0
r,7758300736092,0.0,0.0,0.0
l,7758325913094,0.07165762,0.057472825,0.033698082
r,7758309158944,0.0,0.0,0.0
r,7758317551278,0.0,0.0,0.0
l,7758334305428,0.114892446,0.05409503,0.03333187
r,7758325913094,0.0,0.0,0.0
l,7758342728280,0.105803534,0.015185118,-0.059038162
r,7758334305428,0.0,0.0,0.0
