r,3758247340484,-0.0130574815,-0.006029298,-0.8679358
l,3758255732818,-0.075997055,0.0031152777,0.006193161
r,3758255732818,-0.013022395,-0.00605122,-0.8679189
l,3758264155670,-0.06881854,0.005975561,0.008495331
r,3758264155670,-0.013007119,-0.006079327,-0.86798036
l,3758272517486,-0.0990895,0.038808353,0.01429081
r,3758272517486,-0.012957924,-0.006088075,-0.8679613
l,3758280909820,-0.098220766,0.037651367,0.014104843
r,3758280909820,-0.012897576,-0.006113471,-0.868018
l,3758289332672,-0.08139008,0.009375865,0.00450325
r,3758289332672,-0.01287718,-0.0061431364,-0.8680047
l,3758297694488,-0.05657482,-0.0039597414,-0.010861397
r,3758297694488,-0.012886756,-0.006155573,-0.86807257
l,3758306117340,-0.061293155,0.020244593,0.019978523
r,3758306117340,-0.01289088,-0.0061434135,-0.86807656
l,3758314479156,-0.06796795,0.020906704,0.016179085
r,3758314479156,-0.012886538,-0.006103707,-0.86815214
l,3758322871490,-0.067430615,0.020645538,0.015966415
r,3758322871490,-0.0128590455,-0.006102536,-0.8681428
l,3758331538482,-0.06005469,0.013162123,0.011037827
r,3758331538482,-0.012845342,-0.006109386,-0.86820996
l,3758339686676,-0.07522154,0.01661433,0.010903358
r,3758339686676,-0.012827103,-0.0061066006,-0.8682041
l,3758348079010,-0.07496825,0.016411288,0.010774612
r,3758348079010,-0.012813194,-0.006107899,-0.8682611
l,3758356471344,-0.074917585,0.01680463,0.010654449
r,3758356471344,-0.012805476,-0.0060758097,-0.86826503
l,3758364863678,-0.10656345,0.0075903647,0.009357452
r,3758364863678,-0.012803133,-0.0060751047,-0.8683066
l,3758373256012,-0.08807659,0.04484465,-1.8787384E-4
r,3758373256012,-0.0127579775,-0.0061047864,-0.86828464
l,3758381617828,-0.080644816,0.006364079,0.01163578
r,3758381617828,-0.012743511,-0.0061062975,-0.86830854
l,3758390040680,-0.08023581,0.006253196,0.011493683
r,3758390040680,-0.012724674,-0.0061017545,-0.8683029
l,3758398402496,-0.06454235,0.0055157207,0.023150444
r,3758398402496,-0.012702401,-0.00612716,-0.8683375
l,3758406794830,-0.06441581,0.0050181113,0.022850037
r,3758406794830,-0.012685786,-0.0061445176,-0.86832815
l,3758415217682,-0.063990265,0.004211737,0.022543907
r,3758415217682,-0.0126509,-0.006165899,-0.8683773
l,3758423610016,-0.06488046,0.017254012,0.018710136
r,3758423610016,-0.012608217,-0.0062087416,-0.86835355
l,3758432002350,-0.054017037,-1.0594912E-4,0.0125694275
r,3758432002350,-0.012591623,-0.006229549,-0.8684153
l,3758438685699,-0.05376017,-5.12667E-4,0.0124082565
r,3758438685699,-0.012566494,-0.0062283766,-0.8684068
l,3758448756500,-0.0713042,-0.012641413,-0.025500298
r,3758448756500,-0.012533624,-0.006222973,-0.8684657
l,3758457148834,-0.07432708,0.027715094,0.01143074
r,3758457148834,-0.012503366,-0.006223416,-0.86845505
l,3758465541168,-0.07403147,0.02763041,0.011293411
l,3758473964019,-0.054555178,-0.02313957,0.0028886795
r,3758465541168,-0.012490964,-0.006218519,-0.86853296
l,3758482325836,-0.07421318,6.04311E-4,-0.018372536
r,3758473964019,-0.0124940695,-0.0061840503,-0.8685412
l,3758490748687,-0.085665196,0.017495757,0.0043201447
r,3758482325836,-0.0124633685,-0.0061766515,-0.86853194
r,3758490748687,-0.012420154,-0.006206037,-0.8685927
l,3758499141021,-0.057011694,-0.009927282,0.023152351
r,3758499141021,-0.012425815,-0.0062023317,-0.86866856
l,3758507533355,-0.055968165,-0.009449255,0.014595985
r,3758507533355,-0.0124429725,-0.0061866823,-0.8686778
l,3758515895172,-0.055903494,-0.009487573,0.01441288
r,3758515895172,-0.012432913,-0.0061804894,-0.868734
l,3758524287506,-0.0700289,-0.01080917,0.013059616
r,3758524287506,-0.012420936,-0.006180973,-0.86872977
l,3758532710357,-0.069622785,-0.010994298,0.012893677
r,3758532710357,-0.01239875,-0.006186225,-0.86875844
l,3758541102691,-0.0713771,0.026766319,0.015086174
r,3758541102691,-0.012361367,-0.006193223,-0.8687439
l,3758549464508,-0.07076383,0.02607553,0.014886856
r,3758549464508,-0.012338357,-0.006195553,-0.8687752
l,3758557856842,-0.08439472,0.004203597,0.0146923065
r,3758557856842,-0.012301813,-0.006192785,-0.86876297
l,3758566249176,-0.045086205,-0.015811846,0.007423401
r,3758566249176,-0.012317081,-0.006183676,-0.8687929
l,3758574641510,-0.06879002,0.007695473,-0.01389122
r,3758574641510,-0.0122988,-0.006196845,-0.8687838
l,3758583064361,-0.06836662,0.007509169,-0.013684273
r,3758583064361,-0.012278542,-0.0061946264,-0.8688108
l,3758591426178,-0.053923517,0.023858441,0.03489971
r,3758591426178,-0.012265992,-0.0062087066,-0.8688035
l,3758599849029,-0.08676466,-0.0049986625,0.01908207
r,3758599849029,-0.012236782,-0.006198287,-0.8688519
l,3758608241363,-0.05897361,-0.0015586233,0.008224487
r,3758608241363,-0.012222702,-0.0061992826,-0.8688468
l,3758616603180,-0.0765852,0.013679372,0.011666298
r,3758616603180,-0.012202733,-0.0062025036,-0.8689155
l,3758625026031,-0.08829215,-0.0026313448,-0.017960548
r,3758625026031,-0.012203292,-0.0061794664,-0.86892045
l,3758633387848,-0.08795065,-0.0021768901,-0.017686844
r,3758633387848,-0.012193547,-0.0061656698,-0.8690138
l,3758640132232,-0.07897791,0.022854637,2.6798248E-4
r,3758640132232,-0.012167808,-0.006156571,-0.86900663
l,3758650172516,-0.096761614,0.014487295,-0.025659561
r,3758650172516,-0.01216349,-0.006151003,-0.86908907
l,3758658595367,-0.05749151,-0.0023485878,0.0077524185
r,3758658595367,-0.012170746,-0.0061594737,-0.86908984
l,3758666957184,-0.05277267,-4.5988802E-4,0.01711464
r,3758666957184,-0.012160559,-0.006177156,-0.8691418
l,3758675380035,-0.06823659,-8.0668926E-4,0.00274086
r,3758675380035,-0.012149606,-0.006189554,-0.86913544
l,3758683741851,-0.045487136,0.02603625,0.014515877
r,3758683741851,-0.012134189,-0.006215904,-0.8691467
l,3758692164703,-0.045429677,-0.020769868,0.0072422028
r,3758692164703,-0.012128529,-0.006221319,-0.8691436
l,3758700557037,-0.072736025,-0.021290625,0.007162094
r,3758700557037,-0.012108523,-0.00623672,-0.8691707
l,3758708918853,-0.06762707,-0.008660358,0.017702103
l,3758717311187,-0.056431264,-0.0014746785,-0.019112587
r,3758708918853,-0.012083925,-0.006250849,-0.8691592
l,3758725703521,-0.06656113,-0.009746352,-0.0034914017
r,3758717311187,-0.012067636,-0.006241817,-0.8691554
l,3758734339996,-0.04609725,-0.013669102,0.0012798309
r,3758725703521,-0.012044702,-0.006223458,-0.86914897
l,3758742518707,-0.05543548,-0.011929785,0.00836277
r,3758734339996,-0.012032729,-0.0062339352,-0.86914265
r,3758742518707,-0.012007736,-0.0062574353,-0.86905044
l,3758750911041,-0.055155426,-0.0027469853,0.0165205
r,3758750911041,-0.011986084,-0.0062700426,-0.86893296
l,3758759272857,-0.06926969,-0.0025381548,0.016310692
r,3758759272857,-0.011981228,-0.006256249,-0.8689341
l,3758767695709,-0.05497864,-0.014040302,0.020816803
r,3758767695709,-0.011993306,-0.0062417826,-0.8688131
l,3758776088043,-0.054561347,-0.013667157,0.020537376
r,3758776088043,-0.011985204,-0.0062174075,-0.8688153
l,3758784449859,-0.052823633,0.015542671,0.010822296
r,3758784449859,-0.011945381,-0.0062372484,-0.8686647
l,3758792872711,-0.070049375,0.0011109188,0.013040543
r,3758792872711,-0.011902386,-0.006266313,-0.8686437
l,3758801234527,-0.05405426,-0.018447062,0.016403198
r,3758801234527,-0.011855676,-0.0062901014,-0.86851645
l,3758809657379,-0.06686294,0.0074825548,0.024451256
r,3758809657379,-0.011832885,-0.0062980843,-0.86850685
l,3758818019195,-0.058265567,0.0069924844,0.024127007
r,3758818019195,-0.011811746,-0.006314825,-0.8684133
l,3758826442047,-0.060442537,-0.028798021,0.0072870255
r,3758826442047,-0.011805875,-0.0063053877,-0.8684132
l,3758834803863,-0.05445382,0.022382103,-0.009315491
r,3758834803863,-0.0117987115,-0.0063185454,-0.86831987
l,3758841548248,-0.05430752,0.02197151,-0.009169579
r,3758841548248,-0.011783919,-0.0063320133,-0.86831194
l,3758851588531,-0.058120698,-0.010289609,0.014594078
r,3758851588531,-0.01179336,-0.006336959,-0.86825246
l,3758859980865,-0.042822033,-0.007955825,-0.01154232
r,3758859980865,-0.011802509,-0.0063453233,-0.86825395
l,3758868403717,-0.04292631,-0.01300708,0.009867668
r,3758868403717,-0.011800379,-0.0063592102,-0.8682088
l,3758876796051,-0.0698894,-0.013268914,0.009741783
r,3758876796051,-0.0117719695,-0.006357083,-0.8681993
l,3758885157867,-0.04919222,0.0066428753,0.014339447
r,3758885157867,-0.011747531,-0.0063670254,-0.86815804
l,3758893550201,-0.056002498,-0.004520359,0.0070638657
r,3758893550201,-0.011724297,-0.0063746767,-0.8681483
l,3758901942535,-0.05560538,-0.005228139,0.006975174
r,3758901942535,-0.011690707,-0.0063989474,-0.86809576
l,3758910365387,-0.080425054,0.0060252417,-0.017868042
r,3758910365387,-0.011662513,-0.00642074,-0.8680814
l,3758918757721,-0.08028716,0.0054012267,-0.017594337
r,3758918757721,-0.011643234,-0.006443017,-0.8680696
l,3758927119537,-0.059816003,0.0066403914,-0.0043611526
r,3758927119537,-0.011638854,-0.0064386176,-0.868069
l,3758935511871,-0.06319791,-0.027155226,-0.0042819977
r,3758935511871,-0.0116425725,-0.006418677,-0.86805654
l,3758943934723,-0.06295791,-0.026533125,-0.0042057037
r,3758943934723,-0.011647839,-0.006387975,-0.8680647
l,3758952296539,-0.036581814,-0.013339212,-5.9986115E-4
r,3758952296539,-0.011630064,-0.00637928,-0.868046
l,3758960688873,-0.045916587,-0.0111609,0.0017814636
r,3758960688873,-0.011616407,-0.006382647,-0.8680405
l,3758969111725,-0.04583341,-0.011024973,0.0017709732
r,3758969111725,-0.011616563,-0.0063756974,-0.8680186
l,3758977473541,-0.060983688,-0.008647278,-0.010038376
l,3758985896392,-0.027560115,-0.00550978,0.030227661
r,3758977473541,-0.01161789,-0.006379564,-0.86801827
r,3758985896392,-0.011610758,-0.006398913,-0.8680118
l,3758994288726,-0.02782002,-0.0057490286,3.3283234E-4
r,3758994288726,-0.011598166,-0.0064100777,-0.8679818
l,3759002681060,-0.055192113,0.0010605454,3.4427643E-4
r,3759002681060,-0.011584482,-0.0064220154,-0.8679703
l,3759011073394,-0.07166526,-0.019423231,0.026313782
r,3759011073394,-0.011570172,-0.0064210286,-0.8679655
l,3759019465728,-0.045459896,-0.027020864,1.1444092E-5
r,3759019465728,-0.01156576,-0.0064404253,-0.86794186
l,3759027827545,-0.08334491,0.028850414,-0.008229256
r,3759027827545,-0.011514489,-0.0064942697,-0.8679127
l,3759036250396,-0.053257734,-0.012155974,-0.002202034
r,3759036250396,-0.011500332,-0.0065033073,-0.8679
l,3759042964264,-0.052839547,-0.011795002,-0.0021629333
r,3759042964264,-0.011492554,-0.006479101,-0.86790234
l,3759053035064,-0.048374265,0.0077853245,0.002617836
r,3759053035064,-0.011515488,-0.0064700134,-0.8678642
l,3759061396881,-0.052181363,-0.0073387083,-0.022175789
r,3759061396881,-0.011534829,-0.0064569185,-0.86787367
l,3759069850250,-0.050963223,-0.04495689,-0.018313408
r,3759069850250,-0.011549837,-0.006431018,-0.86782926
l,3759078212066,-0.053462505,-0.01055752,0.003209114
r,3759078212066,-0.011547631,-0.0064452053,-0.8678255
l,3759086604400,-0.05374691,-0.010395685,0.003191948
r,3759086604400,-0.011563872,-0.006442309,-0.8677828
l,3759095027252,-0.040854126,0.0055578263,0.0102415085
r,3759095027252,-0.01158404,-0.006431655,-0.86779207
l,3759103358551,-0.041244924,0.005524835,0.010124207
r,3759103358551,-0.011598652,-0.0064430805,-0.86773485
l,3759111781402,-0.039258003,-0.019775221,0.0029363632
r,3759111781402,-0.011611271,-0.0064595924,-0.86773586
l,3759120173736,-0.03927341,-0.019815797,0.002910614
r,3759120173736,-0.01159411,-0.0064547313,-0.86765915
l,3759128535553,-0.06190321,-0.0039090794,-0.0077323914
r,3759128535553,-0.011599621,-0.0064383023,-0.8676645
l,3759137263580,-0.05130303,-0.023473252,0.020716667
r,3759137263580,-0.011623185,-0.006412348,-0.86759585
l,3759145350738,-0.037274837,-0.020516168,0.0015678406
r,3759145350738,-0.011650081,-0.006397167,-0.8676084
l,3759153743072,-0.06023106,0.0083956905,0.005109787
r,3759153743072,-0.011663072,-0.0063960706,-0.8675367
l,3759162135406,-0.060503423,0.008418018,-0.017336845
r,3759162135406,-0.011675476,-0.006401475,-0.86754
l,3759170558258,-0.06670219,-0.00865027,-0.017066002
l,3759178920074,-0.04792887,-0.011253586,0.0056028366
r,3759170558258,-0.011676478,-0.0064217723,-0.86742735
r,3759178920074,-0.011687364,-0.006438616,-0.86742765
l,3759187312408,-0.048249125,-0.010941907,0.005551338
r,3759187312408,-0.011706537,-0.0064358925,-0.86732376
l,3759195704742,-0.07568866,0.0024281284,7.90596E-4
r,3759195704742,-0.011708373,-0.0064257723,-0.8673265
l,3759204097076,-0.071748674,-0.010584556,-0.006289482
r,3759204097076,-0.011705934,-0.0064222426,-0.86720216
l,3759212519928,-0.059386134,-0.013094068,0.018590927
r,3759212519928,-0.011687559,-0.0064175045,-0.8671967
l,3759220851226,-0.058953375,-0.013381552,0.026603699
r,3759220851226,-0.011661765,-0.006422489,-0.8670367
l,3759229304596,-0.074970305,-0.009437207,0.026242256
r,3759229304596,-0.011612799,-0.0064395573,-0.86701596
l,3759237666412,-0.05287218,-0.003454621,0.021157265
r,3759237666412,-0.011560397,-0.006478473,-0.8668367
l,3759244410797,-0.05111739,-0.001784411,0.004345894
r,3759244410797,-0.011522416,-0.0064944536,-0.86682004
l,3759254420562,-0.052190453,0.008130118,0.007851601
r,3759254420562,-0.011495713,-0.0065292255,-0.8666578
l,3759262843414,-0.047213674,-0.018310778,0.024261475
r,3759262843414,-0.011485657,-0.0065295137,-0.8666542
l,3759271235748,-0.054162174,-0.008600852,-0.0055532455
r,3759271235748,-0.01147858,-0.0065222187,-0.86649936
l,3759279628082,-0.054051846,-0.008324057,0.028757095
r,3759279628082,-0.011480639,-0.006508229,-0.86650306
l,3759288020416,-0.038527787,-0.012985817,0.028372765
l,3759296412750,-0.057587624,-0.016631521,-0.009755135
r,3759288020416,-0.011482455,-0.0065071494,-0.866362
l,3759304805084,-0.039803833,0.0075850496,-0.013136864
r,3759296412750,-0.011478444,-0.006506887,-0.86636066
l,3759313197418,-0.06689277,-0.0070758956,-0.00467968
r,3759304805084,-0.011489608,-0.006480389,-0.86637014
l,3759321589752,-0.039298236,0.013578175,0.0048322678
r,3759313197418,-0.011492284,-0.0064380746,-0.8662323
l,3759329951568,-0.046382427,-0.004018066,-0.0046548843
r,3759321589752,-0.011496659,-0.0064236727,-0.86623687
l,3759338374420,-0.04636216,-0.004347384,-0.005763054
r,3759329951568,-0.011500074,-0.0064109424,-0.8661089
r,3759338374420,-0.011492175,-0.006423942,-0.8661034
l,3759346766754,-0.041497886,-0.005325423,-0.0056705475
r,3759346766754,-0.011465542,-0.0064646048,-0.865966
l,3759355159088,-0.0663805,-1.4780625E-4,-0.019733429
r,3759355159088,-0.011436246,-0.0064941538,-0.86583906
l,3759363551422,-0.06991911,0.0125457,-0.015899658
r,3759363551422,-0.011424024,-0.0065124715,-0.8658309
l,3759371943756,-0.040332645,-0.024390023,-0.0073947906
l,3759380336090,-0.039179623,-0.02762467,-0.016711235
r,3759371943756,-0.011440066,-0.006515407,-0.86575896
r,3759380336090,-0.011450395,-0.0065024216,-0.86576533
l,3759388728424,-0.048561424,0.008173521,0.0059537888
r,3759388728424,-0.011440041,-0.006504015,-0.86567116
l,3759397151275,-0.04871148,0.00768635,-0.014164925
r,3759397151275,-0.0114353495,-0.0065272986,-0.8656646
l,3759405513092,-0.039356977,-0.014387639,-0.013948441
r,3759405513092,-0.011430741,-0.0065561957,-0.8655741
l,3759413935943,-0.043937206,-0.0045708446,-0.027902603
r,3759413935943,-0.011429548,-0.0065420712,-0.8655767
l,3759422297760,-0.04768777,-0.026425166,-0.0074357986
r,3759422297760,-0.011456084,-0.0065124636,-0.8655113
l,3759430690094,-0.04433763,-0.022467071,0.03161621
r,3759430690094,-0.011474096,-0.0065027503,-0.8655197
l,3759439082428,-0.059586585,-0.013794028,-0.004199028
r,3759439082428,-0.011469029,-0.006484958,-0.86548823
l,3759445796295,-0.059217542,-0.01370061,-0.004128456
r,3759445796295,-0.011456914,-0.0064729527,-0.8654865
l,3759455867096,-0.03546521,-0.023324613,-0.011126518
r,3759455867096,-0.011462683,-0.0064801127,-0.8654571
l,3759464259430,-0.052335918,0.0024463013,-0.0109500885
r,3759464259430,-0.011455081,-0.006505138,-0.86544913
l,3759472621246,-0.05254361,0.0018099978,-0.010773659
l,3759481044098,-0.060753822,-0.013618104,0.022421837
l,3759489405914,-0.060269296,-0.013369042,0.022119522
r,3759472621246,-0.01145664,-0.0065266597,-0.86544514
l,3759497828766,-0.040882677,-0.021644121,-0.013569832
r,3759481044098,-0.011452189,-0.006518998,-0.8654051
r,3759489405914,-0.01144372,-0.0065000425,-0.8654061
l,3759506221100,-0.040737033,-0.021376263,-0.013370514
l,3759514613434,-0.0690839,-0.009966897,0.017496109
l,3759522975250,-0.060469836,-0.022185702,7.6293945E-4
r,3759497828766,-0.0114370175,-0.0064908657,-0.8654057
l,3759531367584,-0.04919058,-0.013295934,0.007828712
l,3759540065094,-0.028354377,0.0031498694,0.0065431595
r,3759506221100,-0.011437264,-0.006478059,-0.86536664
l,3759548182769,-0.0517039,-0.020034332,0.025324821
r,3759514613434,-0.011409527,-0.0064919353,-0.86535394
r,3759522975250,-0.011394277,-0.0064970185,-0.8653475
l,3759556544586,-0.059832186,0.0022239066,0.039147377
r,3759531367584,-0.011384856,-0.0064656306,-0.8653073
l,3759564967437,-0.03023073,-0.035667967,-3.042221E-4
r,3759548182769,-0.011324264,-0.0064717005,-0.8652846
l,3759573390289,-0.030607939,-0.03566277,-2.7942657E-4
r,3759556544586,-0.011302898,-0.0064849462,-0.86525327
r,3759564967437,-0.01132409,-0.00647692,-0.8652376
l,3759581782623,-0.062927425,-0.011135419,0.023341179
r,3759573390289,-0.0113394465,-0.0064855223,-0.8652412
l,3759590144439,-0.029678226,-0.031789552,0.021845818
r,3759581782623,-0.011325449,-0.006510928,-0.86519784
r,3759590144439,-0.01132832,-0.006529477,-0.8651949
l,3759598536773,-0.042783856,-0.017962059,0.0144844055
r,3759598536773,-0.011312582,-0.0065508634,-0.8651228
l,3759606929107,-0.042584896,-0.017788017,0.014293671
r,3759606929107,-0.011302177,-0.006536919,-0.86505187
l,3759615351959,-0.048260987,0.0025488173,0.0070323944
r,3759615351959,-0.011290042,-0.006530245,-0.865049
l,3759623713775,-0.06475142,-0.011933378,-0.002497673
r,3759623713775,-0.011276404,-0.006531709,-0.86495954
l,3759632106109,-0.06440589,-0.012410866,-0.0024490356
r,3759632106109,-0.0112517495,-0.006543247,-0.86494845
l,3759640498443,-0.06170422,-0.010607766,-0.0035743713
r,3759640498443,-0.011224541,-0.0065614283,-0.8648702
l,3759647212310,-0.047296435,-0.00583245,0.015359879
r,3759647212310,-0.011222559,-0.0065604257,-0.8648697
l,3759657252594,-0.07658899,0.0038085706,0.02696991
r,3759657252594,-0.01119845,-0.006545331,-0.8648061
l,3759665675445,-0.05556178,-0.022530518,-0.005256653
r,3759665675445,-0.011170896,-0.006530582,-0.86479956
l,3759674067779,-0.03392008,-0.013226667,-0.02169609
r,3759674067779,-0.011160009,-0.006540401,-0.86473143
l,3759682429596,-0.0646863,-0.011994792,0.019908905
r,3759682429596,-0.011147689,-0.0065311976,-0.86472905
l,3759690773270,-0.06444922,-0.012295034,0.019649506
r,3759690773270,-0.011130374,-0.0065392074,-0.8646619
l,3759699226639,-0.05235684,-0.029070858,0.019392014
r,3759699226639,-0.011124273,-0.006537774,-0.86466
l,3759707618973,-0.046058238,-0.007725139,0.004971504
r,3759707618973,-0.011106916,-0.0065389774,-0.86461353
l,3759716011307,-0.018692046,-0.02162505,0.010811806
r,3759716011307,-0.011095688,-0.006571786,-0.8646026
l,3759724373124,-0.041416645,-0.026876647,0.011865616
r,3759724373124,-0.011084493,-0.006591571,-0.8645722
l,3759732765458,-0.029667407,-0.01739168,0.023513794
r,3759732765458,-0.011090951,-0.0065997625,-0.86457276
l,3759741188309,-0.04991725,-0.026855098,0.005507469
r,3759741188309,-0.011089497,-0.006594344,-0.86454356
l,3759749580643,-0.049688965,-0.026496634,0.0054426193
r,3759749580643,-0.011088863,-0.0065748715,-0.8645475
l,3759757972977,-0.049622357,-0.026308853,0.0053834915
r,3759757972977,-0.011094478,-0.0065767015,-0.8645298
l,3759766365311,-0.055537432,-0.010893931,0.008862495
r,3759766365311,-0.011088717,-0.006580524,-0.8645269
l,3759774757645,-0.034570098,-0.01437439,0.0040416718
r,3759774757645,-0.011113396,-0.0065897107,-0.8645105
l,3759783119461,-0.038992226,-0.009220265,-0.013674736
l,3759791572831,-0.041647613,-0.015612613,0.01131916
r,3759783119461,-0.011155564,-0.0065944553,-0.86452436
l,3759799934647,-0.062687606,0.009151246,-0.01714611
r,3759791572831,-0.011184431,-0.006568451,-0.8645401
l,3759808326981,-0.06230241,0.008115801,-0.016895294
r,3759799934647,-0.011155979,-0.006573354,-0.86447597
l,3759816749833,-0.04329732,-0.030190598,0.004589081
r,3759808326981,-0.011116815,-0.006606285,-0.86445504
r,3759816749833,-0.011120717,-0.0066114916,-0.8643948
